network,station,station_latitude,station_longitude,station_elevation,station_starttime,station_endtime,channel,location_code,latitude,longitude,elevation,depth,site,epoch,starttime,endtime,equipment,sampling_rate,sensitivity,frequency,azimuth,dip
TX,MB08,31.884448,-102.328853,863.0,2020-07-09T17:00:00.000000Z,2023-08-08T23:53:19.000000Z,HN1,00,31.884448,-102.328853,863.0,0.0,UTPB,1,2020-07-09T17:00:00.000000Z,2023-08-08T23:53:19.000000Z,Silicon Audio 203 Ultra Low Noise Accelerometer,200.0,409087.1697557029,1.0,0.0,0.0
TX,MB08,31.884448,-102.328853,863.0,2020-07-09T17:00:00.000000Z,2023-08-08T23:53:19.000000Z,HN2,00,31.884448,-102.328853,863.0,0.0,UTPB,1,2020-07-09T17:00:00.000000Z,2023-08-08T23:53:19.000000Z,Silicon Audio 203 Ultra Low Noise Accelerometer,200.0,409087.1697557029,1.0,90.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HHZ,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2017-01-27T00:00:00.000000Z,2018-11-14T17:59:00.000000Z,nanometrics TrilliumCompact,100.0,301239970.8328601,1.0,0.0,-90.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HH1,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2017-01-27T00:00:00.000000Z,2018-11-14T17:59:00.000000Z,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HH2,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2017-01-27T00:00:00.000000Z,2018-11-14T17:59:00.000000Z,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,90.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HNZ,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2017-01-27T00:00:00.000000Z,2018-11-14T17:59:00.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HN1,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2017-01-27T00:00:00.000000Z,2018-11-14T17:59:00.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HN2,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2017-01-27T00:00:00.000000Z,2018-11-14T17:59:00.000000Z,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HHE,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2018-11-14T18:00:00.000000Z,2020-04-30T22:59:00.000000Z,Guralp CMG-40T,200.0,327893563.4134574,1.0,90.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HHZ,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),1,2018-11-14T18:00:00.000000Z,2020-04-30T22:59:00.000000Z,Guralp CMG-40T,200.0,327893563.4134574,1.0,0.0,-90.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HHN,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2018-11-14T18:00:00.000000Z,2020-04-30T22:59:00.000000Z,Guralp CMG-40T,200.0,327893563.4134574,1.0,0.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HNZ,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),1,2018-12-04T00:00:00.000000Z,2020-04-30T22:59:00.000000Z,Guralp CMG-5,200.0,104483.80026186601,1.0,0.0,-90.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HNN,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2018-12-04T00:00:00.000000Z,2020-04-30T22:59:00.000000Z,Guralp CMG-5,200.0,104483.80026186601,1.0,0.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HNE,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),0,2018-12-04T00:00:00.000000Z,2020-04-30T22:59:00.000000Z,Guralp CMG-5,200.0,104483.80026186601,1.0,90.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HNZ,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),2,2020-04-30T23:00:00.000000Z,2020-07-30T13:00:00.000000Z,Guralp CMG-5,200.0,104483.80026186601,1.0,0.0,-90.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HNE,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),1,2020-04-30T23:00:00.000000Z,2020-07-30T13:00:00.000000Z,Guralp CMG-5,200.0,104483.80026186601,1.0,90.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HNN,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),1,2020-04-30T23:00:00.000000Z,2020-07-30T13:00:00.000000Z,Guralp CMG-5,200.0,104483.80026186601,1.0,0.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HHZ,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),2,2020-04-30T23:00:00.000000Z,2020-07-30T13:00:00.000000Z,Guralp CMG-40T,200.0,327893563.4134574,1.0,0.0,-90.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HHN,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),1,2020-04-30T23:00:00.000000Z,2020-07-30T13:00:00.000000Z,Guralp CMG-40T,200.0,327893563.4134574,1.0,0.0,0.0
TX,PB02,31.408951,-103.510162,792.0,2017-01-27T00:00:00.000000Z,2020-07-30T13:00:00.000000Z,HHE,00,31.408951,-103.510162,792.0,0.0,Crockett Middle School (Pecos),1,2020-04-30T23:00:00.000000Z,2020-07-30T13:00:00.000000Z,Guralp CMG-40T,200.0,327893563.4134574,1.0,90.0,0.0
TX,PB15,31.2114,-103.08439,743.0,2019-06-27T12:00:00.000000Z,2020-09-01T20:46:00.000000Z,HH1,00,31.2114,-103.08439,743.0,0.0,South of Coyonosa,0,2019-06-27T12:00:00.000000Z,2020-09-01T20:46:00.000000Z,Guralp CMG-6T,100.0,2450843202.1223764,1.0,0.0,0.0
TX,PB15,31.2114,-103.08439,743.0,2019-06-27T12:00:00.000000Z,2020-09-01T20:46:00.000000Z,HH2,00,31.2114,-103.08439,743.0,0.0,South of Coyonosa,0,2019-06-27T12:00:00.000000Z,2020-09-01T20:46:00.000000Z,Guralp CMG-6T,100.0,2450843202.1223764,1.0,90.0,0.0
TX,PB15,31.2114,-103.08439,743.0,2019-06-27T12:00:00.000000Z,2020-09-01T20:46:00.000000Z,HHZ,00,31.2114,-103.08439,743.0,0.0,South of Coyonosa,0,2019-06-27T12:00:00.000000Z,2020-09-01T20:46:00.000000Z,Guralp CMG-6T,100.0,2450843202.1223764,1.0,0.0,-90.0
TX,MB09,32.3391,-101.82,798.5,2021-01-11T01:00:00.000000Z,,HHZ,00,32.3391,-101.82,798.5,0.0,Lenorah,0,2021-01-11T01:00:00.000000Z,,Guralp CMG-40T,100.0,327893563.4134574,1.0,0.0,-90.0
TX,MB09,32.3391,-101.82,798.5,2021-01-11T01:00:00.000000Z,,HHE,00,32.3391,-101.82,798.5,0.0,Lenorah,0,2021-01-11T01:00:00.000000Z,,Guralp CMG-40T,100.0,327893563.4134574,1.0,90.0,0.0
TX,MB09,32.3391,-101.82,798.5,2021-01-11T01:00:00.000000Z,,HHN,00,32.3391,-101.82,798.5,0.0,Lenorah,0,2021-01-11T01:00:00.000000Z,,Guralp CMG-40T,100.0,327893563.4134574,1.0,0.0,0.0
TX,MB09,32.3391,-101.82,798.5,2021-01-11T01:00:00.000000Z,,HNZ,00,32.3391,-101.82,798.5,0.0,Lenorah,0,2021-01-11T01:00:00.000000Z,,Guralp CMG-5,100.0,104483.80026186601,1.0,0.0,-90.0
TX,MB09,32.3391,-101.82,798.5,2021-01-11T01:00:00.000000Z,,HNN,00,32.3391,-101.82,798.5,0.0,Lenorah,0,2021-01-11T01:00:00.000000Z,,Guralp CMG-5,100.0,104483.80026186601,1.0,0.0,0.0
TX,MB09,32.3391,-101.82,798.5,2021-01-11T01:00:00.000000Z,,HNE,00,32.3391,-101.82,798.5,0.0,Lenorah,0,2021-01-11T01:00:00.000000Z,,Guralp CMG-5,100.0,104483.80026186601,1.0,90.0,0.0
TX,DG01,31.377576,-103.271077,787.0,2019-11-21T00:00:00.000000Z,,CHZ,00,31.3777,-103.2713,794.0,0.0,Pecos City Water,0,2019-11-21T00:00:00.000000Z,2020-01-21T14:46:00.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG01,31.377576,-103.271077,787.0,2019-11-21T00:00:00.000000Z,,CH1,00,31.3777,-103.2713,794.0,0.0,Pecos City Water,0,2019-11-21T00:00:00.000000Z,2020-01-21T14:46:00.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG01,31.377576,-103.271077,787.0,2019-11-21T00:00:00.000000Z,,CH2,00,31.3777,-103.2713,794.0,0.0,Pecos City Water,0,2019-11-21T00:00:00.000000Z,2020-01-21T14:46:00.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG01,31.377576,-103.271077,787.0,2019-11-21T00:00:00.000000Z,,CH1,00,31.377576,-103.271077,787.0,0.0,Pecos City Water,1,2020-02-21T02:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG01,31.377576,-103.271077,787.0,2019-11-21T00:00:00.000000Z,,CH2,00,31.377576,-103.271077,787.0,0.0,Pecos City Water,1,2020-02-21T02:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG01,31.377576,-103.271077,787.0,2019-11-21T00:00:00.000000Z,,CHZ,00,31.377576,-103.271077,787.0,0.0,Pecos City Water,1,2020-02-21T02:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG03,31.38856,-103.48416,830.0,2020-03-06T18:00:00.000000Z,2023-11-30T19:37:26.000000Z,CH1,00,31.38856,-103.48416,830.0,0.0,CR 118,0,2020-03-06T18:00:00.000000Z,2023-11-30T19:37:26.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG03,31.38856,-103.48416,830.0,2020-03-06T18:00:00.000000Z,2023-11-30T19:37:26.000000Z,CH2,00,31.38856,-103.48416,830.0,0.0,CR 118,0,2020-03-06T18:00:00.000000Z,2023-11-30T19:37:26.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG03,31.38856,-103.48416,830.0,2020-03-06T18:00:00.000000Z,2023-11-30T19:37:26.000000Z,CHZ,00,31.38856,-103.48416,830.0,0.0,CR 118,0,2020-03-06T18:00:00.000000Z,2023-11-30T19:37:26.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG02,31.40151,-103.54313,804.0,2020-05-22T16:30:29.000000Z,,CH1,00,31.40151,-103.54313,804.0,0.0,Reeves Cemetery,0,2020-05-22T16:30:29.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG02,31.40151,-103.54313,804.0,2020-05-22T16:30:29.000000Z,,CH2,00,31.40151,-103.54313,804.0,0.0,Reeves Cemetery,0,2020-05-22T16:30:29.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG02,31.40151,-103.54313,804.0,2020-05-22T16:30:29.000000Z,,CHZ,00,31.40151,-103.54313,804.0,0.0,Reeves Cemetery,0,2020-05-22T16:30:29.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG04,31.28734,-103.41261,795.0,2020-06-02T20:33:00.000000Z,,CH1,00,31.28734,-103.41261,795.0,0.0,CR 113,0,2020-06-02T20:33:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG04,31.28734,-103.41261,795.0,2020-06-02T20:33:00.000000Z,,CH2,00,31.28734,-103.41261,795.0,0.0,CR 113,0,2020-06-02T20:33:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG04,31.28734,-103.41261,795.0,2020-06-02T20:33:00.000000Z,,CHZ,00,31.28734,-103.41261,795.0,0.0,CR 113,0,2020-06-02T20:33:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG05,31.17007,-103.493279,837.0,2020-06-02T22:34:00.000000Z,,CH1,00,31.17007,-103.493279,837.0,0.0,CR 112,0,2020-06-02T22:34:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG05,31.17007,-103.493279,837.0,2020-06-02T22:34:00.000000Z,,CH2,00,31.17007,-103.493279,837.0,0.0,CR 112,0,2020-06-02T22:34:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG05,31.17007,-103.493279,837.0,2020-06-02T22:34:00.000000Z,,CHZ,00,31.17007,-103.493279,837.0,0.0,CR 112,0,2020-06-02T22:34:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG06,31.4124,-103.4845,785.0,2020-06-03T16:37:00.000000Z,,CH1,00,31.4124,-103.4845,785.0,0.0,Reeves County Rodeo,0,2020-06-03T16:37:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG06,31.4124,-103.4845,785.0,2020-06-03T16:37:00.000000Z,,CH2,00,31.4124,-103.4845,785.0,0.0,Reeves County Rodeo,0,2020-06-03T16:37:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG06,31.4124,-103.4845,785.0,2020-06-03T16:37:00.000000Z,,CHZ,00,31.4124,-103.4845,785.0,0.0,Reeves County Rodeo,0,2020-06-03T16:37:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG07,31.452888,-103.52788,794.0,2020-06-04T00:00:00.000000Z,,CH1,00,31.452888,-103.52788,794.0,0.0,CR 405,0,2020-06-04T00:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG07,31.452888,-103.52788,794.0,2020-06-04T00:00:00.000000Z,,CH2,00,31.452888,-103.52788,794.0,0.0,CR 405,0,2020-06-04T00:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG07,31.452888,-103.52788,794.0,2020-06-04T00:00:00.000000Z,,CHZ,00,31.452888,-103.52788,794.0,0.0,CR 405,0,2020-06-04T00:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG08,31.19053,-103.7242,895.0,2020-06-04T17:00:00.000000Z,,CH1,00,31.19053,-103.7242,895.0,0.0,CR 336,0,2020-06-04T17:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG08,31.19053,-103.7242,895.0,2020-06-04T17:00:00.000000Z,,CH2,00,31.19053,-103.7242,895.0,0.0,CR 336,0,2020-06-04T17:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG08,31.19053,-103.7242,895.0,2020-06-04T17:00:00.000000Z,,CHZ,00,31.19053,-103.7242,895.0,0.0,CR 336,0,2020-06-04T17:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,DG09,31.37222,-103.51277,795.0,2020-06-04T20:00:00.000000Z,,CH1,00,31.37222,-103.51277,795.0,0.0,City of Pecos Landfill,0,2020-06-04T20:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,DG09,31.37222,-103.51277,795.0,2020-06-04T20:00:00.000000Z,,CH2,00,31.37222,-103.51277,795.0,0.0,City of Pecos Landfill,0,2020-06-04T20:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,DG09,31.37222,-103.51277,795.0,2020-06-04T20:00:00.000000Z,,CHZ,00,31.37222,-103.51277,795.0,0.0,City of Pecos Landfill,0,2020-06-04T20:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,OG01,31.934943,-102.305318,892.0,2020-07-08T22:30:00.000000Z,,CH1,00,31.934943,-102.305318,892.0,0.0,Odessa NE,0,2020-07-08T22:30:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,OG01,31.934943,-102.305318,892.0,2020-07-08T22:30:00.000000Z,,CH2,00,31.934943,-102.305318,892.0,0.0,Odessa NE,0,2020-07-08T22:30:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,OG01,31.934943,-102.305318,892.0,2020-07-08T22:30:00.000000Z,,CHZ,00,31.934943,-102.305318,892.0,0.0,Odessa NE,0,2020-07-08T22:30:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,OG02,31.954503,-102.323853,909.0,2020-07-09T22:30:00.000000Z,,CH1,00,31.954503,-102.323853,909.0,0.0,Odessa NNE,0,2020-07-09T22:30:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,OG02,31.954503,-102.323853,909.0,2020-07-09T22:30:00.000000Z,,CH2,00,31.954503,-102.323853,909.0,0.0,Odessa NNE,0,2020-07-09T22:30:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,OG02,31.954503,-102.323853,909.0,2020-07-09T22:30:00.000000Z,,CHZ,00,31.954503,-102.323853,909.0,0.0,Odessa NNE,0,2020-07-09T22:30:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,OG03,32.02737,-102.4867,921.0,2020-09-09T16:00:00.000000Z,2023-11-01T20:26:23.000000Z,CH1,00,32.02737,-102.4867,921.0,0.0,Gardendale,0,2020-09-09T16:00:00.000000Z,2023-11-01T20:26:23.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,OG03,32.02737,-102.4867,921.0,2020-09-09T16:00:00.000000Z,2023-11-01T20:26:23.000000Z,CH2,00,32.02737,-102.4867,921.0,0.0,Gardendale,0,2020-09-09T16:00:00.000000Z,2023-11-01T20:26:23.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,OG03,32.02737,-102.4867,921.0,2020-09-09T16:00:00.000000Z,2023-11-01T20:26:23.000000Z,CHZ,00,32.02737,-102.4867,921.0,0.0,Gardendale,0,2020-09-09T16:00:00.000000Z,2023-11-01T20:26:23.000000Z,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,OG04,31.92935,-102.35986,805.0,2020-11-17T18:00:00.000000Z,,CHZ,00,31.92935,-102.35986,805.0,0.0,Ratcliff Ranch Golf Links,0,2020-11-17T18:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,-90.0
TX,OG04,31.92935,-102.35986,805.0,2020-11-17T18:00:00.000000Z,,CH1,00,31.92935,-102.35986,805.0,0.0,Ratcliff Ranch Golf Links,0,2020-11-17T18:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,0.0,0.0
TX,OG04,31.92935,-102.35986,805.0,2020-11-17T18:00:00.000000Z,,CH2,00,31.92935,-102.35986,805.0,0.0,Ratcliff Ranch Golf Links,0,2020-11-17T18:00:00.000000Z,,Sercel/Mark Products L-22D,250.0,11955186.220395286,1.0,90.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH2,01,31.534929,-104.054045,1006.0,0.0,Gresham,0,2020-06-03T22:00:00.000000Z,2020-06-22T23:00:00.000000Z,Guralp CMG-6T,200.0,2450200883.507735,1.0,90.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HHZ,01,31.534929,-104.054045,1006.0,0.0,Gresham,0,2020-06-03T22:00:00.000000Z,2020-06-22T23:00:00.000000Z,Guralp CMG-6T,200.0,2450200883.507735,1.0,0.0,-90.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH1,01,31.534929,-104.054045,1006.0,0.0,Gresham,0,2020-06-03T22:00:00.000000Z,2020-06-22T23:00:00.000000Z,Guralp CMG-6T,200.0,2450200883.507735,1.0,0.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH1,00,31.534929,-104.054045,1006.0,0.0,Gresham,1,2020-07-07T18:00:00.000000Z,2020-07-13T21:30:00.000000Z,Guralp CMG-6T,200.0,2450200883.507735,1.0,0.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH2,00,31.534929,-104.054045,1006.0,0.0,Gresham,1,2020-07-07T18:00:00.000000Z,2020-07-13T21:30:00.000000Z,Guralp CMG-6T,200.0,2450200883.507735,1.0,90.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HHZ,00,31.534929,-104.054045,1006.0,0.0,Gresham,1,2020-07-07T18:00:00.000000Z,2020-07-13T21:30:00.000000Z,Guralp CMG-6T,200.0,2450200883.507735,1.0,0.0,-90.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH1,00,31.534929,-104.054045,1006.0,0.0,Gresham,2,2020-07-13T21:30:00.000000Z,2021-12-08T20:46:05.000000Z,Guralp CMG-6T,100.0,2450843202.1223764,1.0,0.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH2,00,31.534929,-104.054045,1006.0,0.0,Gresham,2,2020-07-13T21:30:00.000000Z,2021-12-08T20:46:05.000000Z,Guralp CMG-6T,100.0,2450843202.1223764,1.0,90.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HHZ,00,31.534929,-104.054045,1006.0,0.0,Gresham,2,2020-07-13T21:30:00.000000Z,2021-12-08T20:46:05.000000Z,Guralp CMG-6T,100.0,2450843202.1223764,1.0,0.0,-90.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HNZ,00,31.534929,-104.054045,1006.0,0.0,Gresham,0,2021-12-08T23:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,-90.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH1,00,31.534929,-104.054045,1006.0,0.0,Gresham,3,2021-12-08T23:00:00.000000Z,,nanometrics TrilliumCompact,200.0,301239972.44999313,1.0,0.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HH2,00,31.534929,-104.054045,1006.0,0.0,Gresham,3,2021-12-08T23:00:00.000000Z,,nanometrics TrilliumCompact,200.0,301239972.44999313,1.0,90.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HHZ,00,31.534929,-104.054045,1006.0,0.0,Gresham,3,2021-12-08T23:00:00.000000Z,,nanometrics TrilliumCompact,200.0,301239972.44999313,1.0,0.0,-90.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HN1,00,31.534929,-104.054045,1006.0,0.0,Gresham,0,2021-12-08T23:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,0.0,0.0
TX,PB33,31.534929,-104.054045,1006.0,2020-06-03T22:00:00.000000Z,,HN2,00,31.534929,-104.054045,1006.0,0.0,Gresham,0,2021-12-08T23:00:00.000000Z,,Nanometrics Titan Accelerometer,200.0,203994.87984346392,1.0,90.0,0.0
TX,HNVL,30.75643,-95.466664,87.0,2017-04-06T21:41:12.000000Z,2021-12-09T19:15:39.000000Z,HH1,00,30.75643,-95.466664,87.0,0.0,Huntsville,0,2017-04-06T21:41:12.000000Z,2021-12-09T19:15:39.000000Z,Nanometrics Trillium Compact,200.0,301239972.44999313,1.0,0.0,0.0
TX,HNVL,30.75643,-95.466664,87.0,2017-04-06T21:41:12.000000Z,2021-12-09T19:15:39.000000Z,HH2,00,30.75643,-95.466664,87.0,0.0,Huntsville,0,2017-04-06T21:41:12.000000Z,2021-12-09T19:15:39.000000Z,Nanometrics Trillium Compact,200.0,301239972.44999313,1.0,90.0,0.0
TX,HNVL,30.75643,-95.466664,87.0,2017-04-06T21:41:12.000000Z,2021-12-09T19:15:39.000000Z,HHZ,00,30.75643,-95.466664,87.0,0.0,Huntsville,0,2017-04-06T21:41:12.000000Z,2021-12-09T19:15:39.000000Z,Nanometrics Trillium Compact,200.0,301239972.44999313,1.0,0.0,-90.0
TX,MB10,32.2651,-101.792,813.0,2021-03-31T21:06:10.000000Z,,HHZ,01,32.2651,-101.792,813.0,0.0,Stanton,0,2021-03-31T21:06:10.000000Z,,EQMet,200.0,307376884.4484964,1.0,0.0,-90.0
TX,MB10,32.2651,-101.792,813.0,2021-03-31T21:06:10.000000Z,,HHN,01,32.2651,-101.792,813.0,0.0,Stanton,0,2021-03-31T21:06:10.000000Z,,EQMet,200.0,307376884.4484964,1.0,0.0,0.0
TX,MB10,32.2651,-101.792,813.0,2021-03-31T21:06:10.000000Z,,HHE,01,32.2651,-101.792,813.0,0.0,Stanton,0,2021-03-31T21:06:10.000000Z,,EQMet,200.0,307376884.4484964,1.0,90.0,0.0
TX,CRHG,32.28884,-94.22517,95.0,2016-09-28T00:00:00.000000Z,2021-06-15T17:00:00.000000Z,HH1,00,32.28884,-94.22517,95.0,0.0,Carthage,0,2016-09-28T00:00:00.000000Z,2021-06-15T17:00:00.000000Z,Nanometrics Trillium Compact,100.0,301239970.8328601,1.0,0.0,0.0
