API_UWI,API_UWI_12,WellID,LogId,DocumentName,FileExtension,DocumentType,LogType,LogTypeCode,TopDepth,BaseDepth,DocCategory,Description,NumberOfCurves,DepthIndexType,FileSize,DateUpdated,has_resistivity,has_gamma_ray,has_porosity_nphi,has_caliper,has_density,has_gas,has_porosity_dphi,has_porosity,has_lithology,has_sonic_transit_time,has_spontaneous_potential,has_photoelectric_effect,has_dipmeter,has_porosity_sphi,has_spectral_gamma_ray,has_total_organic_carbon,has_rate_of_penetration
42-389-10220,42-389-10220-00,840420002866052,812522504,42-389-10220-00-00_EC_RS0032859509.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,51.00,4494.00,LAS,"CALI,DT,GR",3,MD,554287,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-10220,42-389-10220-00,840420002866052,812059814,42-389-10220-00-00_DIG_RS0031970367.LAS,LAS,DIGITAL_LOG,RAW,100,51.00,4494.00,LAS,"CAL,DT,GR",3,MD,323661,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-10220,42-389-10220-00,840420002866052,813707116,42-389-10220-00-00_ECP_RS0041755599.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,51.00,4494.00,LAS,"CALI_E,DT_E,GR_E",12,MD,1755551,2023-11-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30902,42-389-30902-00,840420002864128,812545265,42-389-30902-00-00_EC_RS0032887892.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,15770.00,LAS,"CALI__A,DT__A,GR__A",3,MD,1958835,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-30902,42-389-30902-00,840420002864128,813927064,42-389-30902-00-00_EC_RS0044180275.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,35.00,15776.00,LAS,"CALI__B,DPHI__B,DT__B,GR__B,NPHI__B,RESD__B,RESS__B,RHOB__B",8,MD,4316675,2023-11-04,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-30902,42-389-30902-00,840420002864128,812025921,42-389-30902-00-00_DIG_RS0031921383.LAS,LAS,DIGITAL_LOG,RAW,100,35.00,15776.00,LAS,"CAL,DPHI,DT,GR,ILD,ILS,NPHI,RHOB",8,MD,3590952,2020-05-10,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-30902,42-389-30902-00,840420002864128,813710630,42-389-30902-00-00_ECP_RS0041760443.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,15775.50,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RESD_E,RESS_E,RHOB_E",33,MD,16161743,2023-11-21,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
42-389-30902,42-389-30902-00,840420002864128,812033642,42-389-30902-00-00_DIG_RS0031932594.LAS,LAS,DIGITAL_LOG,RAW,100,0,15770.00,LAS,"CAL,DT,GR",3,MD,1174333,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31362,42-109-31362-00,840420002552887,811846912,42-109-31362-00-00_ECP_RS0031581654.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,31.00,15947.50,LAS,"CALI_E,DT_E,GR_E,RESD_LL_E,RESS_LL_E",20,MD,10097186,2023-11-20,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31362,42-109-31362-00,840420002552887,812014356,42-109-31362-00-00_DIG_RS0031904747.LAS,LAS,DIGITAL_LOG,RAW,100,35.00,15948.00,LAS,"CAL,DT,GR",3,MD,1190362,2015-09-14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31362,42-109-31362-00,840420002552887,812581790,42-109-31362-00-00_EC_RS0032933631.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,35.00,15948.00,LAS,"CALI__A,DT__A,GR__A",3,MD,1976567,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31362,42-109-31362-00,840420002552887,811032210,42-109-31362-00-00_EC_RS0025667950.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,31.00,15934.00,LAS,"CALI,DT,GR,RESD_LL,RESS_LL",5,MD,2930561,2023-11-03,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31362,42-109-31362-00,840420002552887,810029723,42-109-31362-00-00_DIG_RS0022584422.LAS,LAS,DIGITAL_LOG,RAW,100,31.00,15936.00,LAS,"CALS,DT,GRS,LLD,LLS,MSFL",6,,3695386,2019-01-23,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31448,42-109-31448-00,840420002552897,813702226,42-109-31448-00-00_ECP_RS0041747915.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,4.00,13097.00,LAS,"CALI_E,DT_E,GR_E",12,MD,5163651,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31448,42-109-31448-00,840420002552897,812067646,42-109-31448-00-00_DIG_RS0031981796.LAS,LAS,DIGITAL_LOG,RAW,100,4.00,13097.00,LAS,"CAL,DT,GR",3,MD,969059,2015-09-14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31448,42-109-31448-00,840420002552897,812543020,42-109-31448-00-00_EC_RS0032885101.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,4.00,13097.00,LAS,"CALI,DT,GR",3,MD,1626887,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31375,42-109-31375-00,840420002550199,812559293,42-109-31375-00-00_EC_RS0032905482.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,15739.00,LAS,"CALI,DT,GR",3,MD,1954991,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31375,42-109-31375-00,840420002550199,812084701,42-109-31375-00-00_DIG_RS0032006335.LAS,LAS,DIGITAL_LOG,RAW,100,0,15739.00,LAS,"CAL,DT,GR",3,MD,1178092,2015-09-14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31375,42-109-31375-00,840420002550199,813681536,42-109-31375-00-00_ECP_RS0041714716.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,15739.00,LAS,"CALI_E,DT_E,GR_E",12,MD,6206175,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-34025,42-389-34025-00,840420000635462,811848956,42-389-34025-00-00_ECP_RS0031584208.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,3800.00,10653.00,LAS,"CALI_E,DT_E,GR_E",12,MD,2705091,2023-11-21,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-34025,42-389-34025-00,840420000635462,812101320,42-389-34025-00-00_DIG_RS0032030304.LAS,LAS,DIGITAL_LOG,RAW,100,3800.00,10654.00,LAS,"CAL,DT,GR",3,MD,689039,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-34025,42-389-34025-00,840420000635462,810021515,42-389-34025-00-00_DIG_RS0022517588.LAS,LAS,DIGITAL_LOG,RAW,100,3800.00,10640.00,LAS,"CALI,DT,SPHI",3,,893849,2018-11-13,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-389-34025,42-389-34025-00,840420000635462,812533038,42-389-34025-00-00_EC_RS0032872652.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3800.50,10653.50,LAS,"CALI__A,DT__A,GR__A",3,MD,853392,2023-11-04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-389-34025,42-389-34025-00,840420000635462,811025623,42-389-34025-00-00_EC_RS0025660047.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3800.00,10634.50,LAS,"CALI,DT,SPHI",3,MD,853817,2023-11-04,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42-389-34025,42-389-34025-00,840420000635462,812003712,42-389-34025-00-00_DIG_RS0031889329.LAS,LAS,DIGITAL_LOG,RAW,100,3800.00,10654.00,LAS,"CAL,DT,GR",3,MD,689087,2020-05-10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-33111,42-109-33111-00,840420004422105,813916464,42-109-33111-00-00_EC_RS0044150281.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,9132.00,14236.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_LL,RESD_LL__01,RESS_LL,RESS_LL__01,RHOB,RHOB__01,SPHI",15,MD,2476828,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33111,42-109-33111-00,840420004422105,816415311,42-109-33111-00-00_ECP_RS0053692748.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,9132.00,14236.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",33,MD,5234269,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-33111,42-109-33111-00,840420004422105,813862545,42-109-33111-00-00_DIG_RS0043951888.LAS,LAS,DIGITAL_LOG,RAW,100,9132.00,14244.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,LLD_CHI,LLD_OH,LLS_CHI,LLS_OH,MSFL_CHI,MSFL_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,SGF,SPHI_CHI",21,,2058757,2020-08-13,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33169,42-109-33169-00,840420004668146,816025167,42-109-33169-00-00_EC_RS0051224638.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8650.00,14150.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_LL,RESD_LL__01,RESS_LL,RESS_LL__01,RHOB,RHOB__01,SPHI",15,MD,2668336,2023-11-03,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-33169,42-109-33169-00,840420004668146,816028343,42-109-33169-00-00_ECP_RS0051231460.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8650.00,14150.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",33,MD,5639773,2023-11-20,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-33169,42-109-33169-00,840420004668146,815129117,42-109-33169-00-00_DIG_RS0045708304.LAS,LAS,DIGITAL_LOG,RAW,100,8650.00,14150.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,LLD_CHI,LLD_OH,LLS_CHI,LLS_OH,MSFL_CHI,MSFL_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,SGF,SPHI_CHI",21,,2171873,2021-02-23,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-389-36837,42-389-36837-00,840420004736253,815854517,42-389-36837-00-00_DIG_RS0047567587.LAS,LAS,DIGITAL_LOG,RAW,100,8660.00,18012.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,LLD_CHI,LLD_OH,LLS_CHI,LLS_OH,MSFL_CHI,MSFL_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,SGF,SPHI_CHI",21,,3726932,2021-05-11,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-389-36837,42-389-36837-00,840420004736253,816027625,42-389-36837-00-00_ECP_RS0051230499.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8660.00,18012.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",33,MD,9584221,2023-11-21,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-36837,42-389-36837-00,840420004736253,816026342,42-389-36837-00-00_EC_RS0051226525.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8660.00,18012.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_LL,RESD_LL__01,RESS_LL,RESS_LL__01,RHOB,RHOB__01,SPHI",15,MD,4532623,2023-11-04,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-32861,42-109-32861-00,840420000578214,816025408,42-109-32861-90-00_EC_RS0051224970.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,96.00,9755.50,LAS,"CALI__A,DPHI_DL__A,DPHI_LS__A,DPHI_SS__A,DPHI__A,DRHO__A,DRHO__A01,DRHO__A02,DT__A,DT__A01,DT__A02,GR__A,GR__A01,GR__A02,GR__A03,NPHI_DL__A,NPHI_LS__A,NPHI_SS__A,NPHI__A,PE__A,RESD_LL__A,RESS_LL__A,RHOB__A,SGR_K_VV__A,SGR_TH_PPM__A,SGR_U_PPM__A,SPHI__A,",29,MD,8744524,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-32861,42-109-32861-00,840420000578214,815935306,42-109-32861-90-00_DIG_RS0051094456.LAS,LAS,DIGITAL_LOG,RAW,100,25.50,9755.50,LAS,"CALI,CORM,CORP,DLIM,DPHD,DPHI,DPHS,DRHO,DT,GR,GRKT,GRTH,GRTO,ITT1,ITT2,ITTI,ITTT,LLD,LLS,MDT,MDT2,MSFL,NPHD,NPHI,NPHL,NPHS,PE,POTA,RHOB,SPH1,SPHD,SPHI,SPHL,SPHS,TENS,THOR,URAN,XPHI",38,,6777196,2023-03-31,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-10071,42-109-10071-00,840420002552972,812045958,42-109-10071-00-00_DIG_RS0031950413.LAS,LAS,DIGITAL_LOG,RAW,100,320.00,12360.00,LAS,"DT,GR",2,MD,942606,2018-10-09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-10071,42-109-10071-00,840420002552972,813699894,42-109-10071-00-00_ECP_RS0041744268.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,320.50,12359.50,LAS,"DT_E,GR_E",8,MD,3303238,2023-11-20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-10071,42-109-10071-00,840420002552972,812551277,42-109-10071-00-00_EC_RS0032895498.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,320.50,12359.50,LAS,"DT,GR",2,MD,1135119,2023-11-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31395,42-109-31395-00,840420002536247,813681609,42-109-31395-00-00_ECP_RS0041714811.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,4.00,10042.00,LAS,"CALI_E,DT_E,GR_E",12,MD,3959981,2023-11-20,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31395,42-109-31395-00,840420002536247,812564364,42-109-31395-00-00_EC_RS0032911850.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,4.00,10042.00,LAS,"CALI,DT,GR",3,MD,1248067,2023-11-03,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-31395,42-109-31395-00,840420002536247,812106041,42-109-31395-00-00_DIG_RS0032037146.LAS,LAS,DIGITAL_LOG,RAW,100,4.00,10042.00,LAS,"CAL,DT,GR",3,MD,739835,2015-09-14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-10429,42-109-10429-00,840420002552789,812103037,42-109-10429-00-00_DIG_RS0032032754.LAS,LAS,DIGITAL_LOG,RAW,100,0,8409.00,LAS,"CAL,DT,GR,ILD,SP",5,MD,946816,2015-09-14,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-10429,42-109-10429-00,840420002552789,813676860,42-109-10429-00-00_ECP_RS0041707211.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,0,8409.00,LAS,"CALI_E,DT_E,GR_E,RESD_E,SP_E",20,MD,5337321,2023-11-20,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-109-10429,42-109-10429-00,840420002552789,812578176,42-109-10429-00-00_EC_RS0032929126.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,0,8409.00,LAS,"CALI,DT,GR,RESD,SP",5,MD,1550716,2023-11-03,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
42-301-30201,42-301-30201-00,840420000625401,813690142,42-301-30201-00-00_ECP_RS0041728517.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,3302.00,16816.00,LAS,"DT_E,GR_E",8,MD,3707388,2023-11-23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-301-30201,42-301-30201-00,840420000625401,812547925,42-301-30201-00-00_EC_RS0032891265.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,3302.00,16816.00,LAS,"DT,GR",2,MD,1273602,2023-11-04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-301-30201,42-301-30201-00,840420000625401,811910385,42-301-30201-00-00_DIG_RS0031754918.LAS,LAS,DIGITAL_LOG,RAW,100,3302.00,16816.00,LAS,"DT,GR",2,MD,877407,2020-05-10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42-109-32637,42-109-32637-00,840420000590412,811841830,42-109-32637-00-00_ECP_RS0031561148.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,86.50,9511.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DRHO_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_LL_E,RHOB_E",41,MD,11921300,2023-11-24,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32637,42-109-32637-00,840420000590412,817072853,42-109-32637-00-00_EC_RS0055429188.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,86.50,9511.00,LAS,"CALI,DPHI,DRHO,DT,GR,GR__01,GR__02,GR__03,NPHI,PE,RESD_LL,RESS_LL,RHOB,SGR_K_VV,SGR_TH_PPM,SGR_U_PPM,SPHI,TENS",18,MD,5421691,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-32637,42-109-32637-00,840420000590412,815935250,42-109-32637-00-00_DIG_RS0051094400.LAS,LAS,DIGITAL_LOG,RAW,100,7.50,9511.00,LAS,"CALI,DPHI,DRHO,GR,GRTC,GRTH,GRTO,ITTI,ITTT,LLD,LLS,MDT,MSFL,NPHI,PE,POTA,RHOB,SPHI,TENS,THOR,URAN,XPHI",22,,4060081,2023-03-31,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
42-109-32709,42-109-32709-00,840420000580564,812161042,42-109-32709-00-00_DIG_RS0032116645.LAS,LAS,DIGITAL_LOG,RAW,100,26.00,5244.00,LAS,"CAL,DPHI,DT,GR,ILS,LLD,LLS,NPHI,PE,RHOB",10,MD,1400356,2019-02-08,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32709,42-109-32709-00,840420000580564,812569225,42-109-32709-00-00_EC_RS0032917852.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,26.50,5244.00,LAS,"CALI,DPHI,DT,GR,NPHI,PE,RESD_LL,RESS,RESS_LL,RHOB",10,MD,1746954,2023-11-03,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-109-32709,42-109-32709-00,840420000580564,813689530,42-109-32709-00-00_ECP_RS0041727538.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,26.50,5244.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_LL_E,RESS_E,RESS_LL_E,RHOB_E",41,MD,6603655,2023-11-20,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-36322,42-389-36322-00,840420004669070,816026341,42-389-36322-00-00_EC_RS0051226524.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8800.00,14300.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_90,RESD_90__01,RESM_30,RESM_30__01,RESS_10,RESS_10__01,RHOB,RHOB__01,SPHI",17,MD,2998662,2023-11-04,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-389-36322,42-389-36322-00,840420004669070,816027526,42-389-36322-00-00_ECP_RS0051230379.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8800.00,14300.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESM_E,RESS_E,RHOB_E",37,MD,6300156,2023-11-21,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-36322,42-389-36322-00,840420004669070,814143486,42-389-36322-00-00_DIG_RS0044407290.LAS,LAS,DIGITAL_LOG,RAW,100,8800.00,14300.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,RT10_CHI,RT10_OH,RT30_CHI,RT30_OH,RT90_CHI,RT90_OH,SGF,SPHI_CHI",21,,2138881,2020-10-27,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-389-37046,42-389-37046-00,840420004893930,816072689,42-389-37046-00-00_ECP_RS0052513745.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,8755.00,13812.00,LAS,"DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,PE_E,RESD_E,RESM_E,RESS_E,RHOB_E",37,MD,5793364,2023-11-21,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
42-389-37046,42-389-37046-00,840420004893930,816053242,42-389-37046-00-00_DIG_RS0051271289.LAS,LAS,DIGITAL_LOG,RAW,100,8755.00,13812.00,LAS,"CCL,CRNF,DTC_CHI,DTC_OH,GR_CHI,GR_OH,NPHI_CHI,NPHI_OH,PE_CHI,PE_OH,RHOB_CHI,RHOB_OH,RIN,RT10_CHI,RT10_OH,RT30_CHI,RT30_OH,RT90_CHI,RT90_OH,SGF,SPHI_CHI",21,,1966634,2021-11-16,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-389-37046,42-389-37046-00,840420004893930,816068643,42-389-37046-00-00_EC_RS0052440291.LAS,LAS,DIGITAL_LOG,ESSENTIALS,101,8755.00,13812.00,LAS,"DT,DT__01,GR,GR__01,NPHI,NPHI__01,PE,PE__01,RESD_90,RESD_90__01,RESM_30,RESM_30__01,RESS_10,RESS_10__01,RHOB,RHOB__01,SPHI",17,MD,2757100,2023-11-04,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42-109-30926,42-109-30926-00,840420005486534,814465118,42-109-30926-00-00_ECP_RS0044781830.LAS,LAS,DIGITAL_LOG,ESSENTIALS_PLUS,105,28.00,13942.00,LAS,"CALI_E,DPHI_265_E,DPHI_271_E,DT_E,GR_E,NPHI_E,RHOB_E",25,MD,10915209,2023-11-20,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
