ev_id,longitude,latitude,depth,S-P,Author
texnet2022hrfm,-104.16023,31.56498,7.513405901000523,False,S-P Depth Reloc
texnet2022hqnt,-104.432,31.66925,12.889195987982141,False,S-P Depth Reloc
texnet2022hpvu,-104.2378,31.6504,8.158012090145618,False,S-P Depth Reloc
texnet2022hwxq,-104.27845,31.68717,5.937688442211055,True,S-P Depth Reloc
texnet2022hxhz,-104.21715,31.6237,7.744399646160702,False,S-P Depth Reloc
texnet2022hppl,-104.26994,31.61272,7.348083378135659,False,S-P Depth Reloc
texnet2022hxpy,-104.30721,31.6527,7.988604933446872,False,S-P Depth Reloc
texnet2022ifxi,-104.41215,31.67925,6.176267335778311,False,S-P Depth Reloc
texnet2022ifvg,-104.41275,31.67991,5.845579901096015,False,S-P Depth Reloc
texnet2022ifsv,-103.97477,31.61547,9.515625126113978,False,S-P Depth Reloc
texnet2022ifnh,-103.97575,31.61147,10.468312562502557,False,S-P Depth Reloc
texnet2022ifkg,-103.97493,31.61155,8.429937702015723,False,S-P Depth Reloc
texnet2022ifjt,-103.96987,31.61374,10.946686431481439,False,S-P Depth Reloc
texnet2022ieyv,-104.3739,31.66806,7.691302516051779,False,S-P Depth Reloc
texnet2022iemj,-104.23256,31.64784,7.668012455085649,False,S-P Depth Reloc
texnet2022idyy,-104.50873,31.59241,8.771418485293676,False,S-P Depth Reloc
texnet2022idqn,-104.57311,31.75658,5.261355054605927,False,S-P Depth Reloc
texnet2022idhc,-104.13184,31.61957,8.912838326019854,False,S-P Depth Reloc
texnet2022icjs,-104.36277,31.66472,7.465302517727823,False,S-P Depth Reloc
texnet2022icdd,-104.41176,31.6561,6.403686431878148,False,S-P Depth Reloc
texnet2022icbw,-104.502,31.6746,8.494472361809045,True,S-P Depth Reloc
texnet2022iafe,-104.21451,31.60513,8.767652626286859,False,S-P Depth Reloc
texnet2022hzxp,-104.2313,31.59627,8.691741949971261,False,S-P Depth Reloc
texnet2022hzio,-104.20906,31.59551,7.5247444324100625,False,S-P Depth Reloc
texnet2022hyip,-104.21169,31.62543,7.632015413655536,False,S-P Depth Reloc
texnet2022hybf,-104.29557,31.64076,4.5745939252299435,False,S-P Depth Reloc
texnet2022hyax,-104.30621,31.68555,7.767961821553374,False,S-P Depth Reloc
texnet2022hxxl,-104.30679,31.66291,7.765758903132907,False,S-P Depth Reloc
texnet2022hxsy,-104.21043,31.59628,7.865744283489128,False,S-P Depth Reloc
texnet2022hxqa,-104.31051,31.65318,7.3227590721579485,False,S-P Depth Reloc
texnet2022hpvr,-104.20003,31.62531,6.80101553827767,False,S-P Depth Reloc
texnet2022hony,-104.29816,31.65682,7.921604969895414,False,S-P Depth Reloc
texnet2022ifzo,-103.9874,31.59662,8.783572437387065,False,S-P Depth Reloc
texnet2022hezt,-104.39576,31.6771,6.733145733876939,False,S-P Depth Reloc
texnet2022hest,-104.2352,31.65016,8.09901214423266,False,S-P Depth Reloc
texnet2022hemb,-104.11256,31.61854,9.859838374446637,False,S-P Depth Reloc
texnet2022heag,-104.20644,31.64214,8.292013403784429,False,S-P Depth Reloc
texnet2022hdrz,-104.4143,31.67973,6.285043211942419,False,S-P Depth Reloc
texnet2022hdrl,-104.41549,31.68039,5.919368844323576,False,S-P Depth Reloc
texnet2022hdmh,-104.45298,31.67007,8.079037187022431,False,S-P Depth Reloc
texnet2022hdly,-104.45245,31.66988,7.993624122289307,False,S-P Depth Reloc
texnet2022hdcp,-104.26649,31.61245,7.5500833771221085,False,S-P Depth Reloc
texnet2022hcxp,-104.37039,31.62554,8.31820221563451,False,S-P Depth Reloc
texnet2022hccx,-104.22617,31.604,9.187742566239237,False,S-P Depth Reloc
texnet2022hccz,-104.22673,31.60482,8.998742508151365,False,S-P Depth Reloc
texnet2022hbhk,-104.32309,31.65873,7.830759056262959,False,S-P Depth Reloc
texnet2022haqa,-103.96661,31.60077,16.92028743670603,False,S-P Depth Reloc
texnet2022gzvv,-104.24221,31.61595,7.71874083869533,False,S-P Depth Reloc
texnet2022gzqk,-103.96317,31.60727,11.34565427131756,False,S-P Depth Reloc
texnet2022gzok,-103.98349,31.59574,10.568572294457201,False,S-P Depth Reloc
texnet2022gzmw,-104.25799,31.5793,2.816031018360458,False,S-P Depth Reloc
texnet2022gzcf,-104.41791,31.68,6.193406031233077,False,S-P Depth Reloc
texnet2022gzbr,-104.48933,31.66713,8.068341708542714,True,S-P Depth Reloc
texnet2022gyyv,-104.40616,31.67757,6.634747738160337,False,S-P Depth Reloc
texnet2022gyhr,-104.41767,31.66222,3.7884120761513684,False,S-P Depth Reloc
texnet2022gydj,-104.45463,31.67031,8.297713568222166,False,S-P Depth Reloc
texnet2022gxty,-104.1029,31.61269,10.752155715174352,False,S-P Depth Reloc
texnet2022hewb,-104.23417,31.64966,8.002012215572408,False,S-P Depth Reloc
texnet2022hfdf,-104.41257,31.67731,7.463745728804229,False,S-P Depth Reloc
texnet2022hojw,-104.52819,31.62097,8.796040928624668,False,S-P Depth Reloc
texnet2022hfqg,-104.39657,31.67513,7.366852261308171,False,S-P Depth Reloc
texnet2022hohz,-104.52806,31.62149,8.86504081751988,False,S-P Depth Reloc
texnet2022hnyi,-103.97859,31.75163,10.751530031821046,False,S-P Depth Reloc
texnet2022hnen,-104.40248,31.67731,6.328792963864901,False,S-P Depth Reloc
texnet2022hnek,-104.40179,31.67801,6.417045227078387,False,S-P Depth Reloc
texnet2022hmfs,-103.99669,31.71152,10.640530208379364,False,S-P Depth Reloc
texnet2022hmdk,-104.3016,31.6886,8.56296183838867,False,S-P Depth Reloc
texnet2022hmaj,-104.45427,31.67073,7.071521607865478,False,S-P Depth Reloc
texnet2022hkfu,-104.64101,31.68237,6.909543725208282,False,S-P Depth Reloc
texnet2022hkbc,-104.24387,31.58971,8.027337881340852,False,S-P Depth Reloc
texnet2022hjhd,-104.37412,31.66619,6.619302512085829,False,S-P Depth Reloc
texnet2022hizw,-104.23324,31.64954,8.17801223912869,False,S-P Depth Reloc
texnet2022hizn,-104.45437,31.65602,6.718349745768559,False,S-P Depth Reloc
texnet2022hiww,-104.23455,31.64997,8.183012173778913,False,S-P Depth Reloc
texnet2022hiqg,-103.97052,31.60896,11.258549749721404,False,S-P Depth Reloc
texnet2022hhnf,-104.24803,31.59308,7.15935274118187,False,S-P Depth Reloc
texnet2022hheg,-104.29459,31.71897,8.875643323176432,False,S-P Depth Reloc
texnet2022hhbd,-104.40449,31.6366,6.2636754920600195,False,S-P Depth Reloc
texnet2022hgpn,-104.20964,31.6296,7.096014919101326,False,S-P Depth Reloc
texnet2022hgem,-104.23563,31.60976,7.407741540279064,False,S-P Depth Reloc
texnet2022hgah,-104.24681,31.59216,7.3363527531810675,False,S-P Depth Reloc
texnet2022hfzr,-104.366,31.66355,7.863302512895801,False,S-P Depth Reloc
texnet2022hfvm,-104.24591,31.59175,7.6643375501391775,False,S-P Depth Reloc
texnet2022hfuq,-104.24552,31.59222,7.6253376503496755,False,S-P Depth Reloc
texnet2022ifxs,-104.40958,31.67817,5.3488472334995505,False,S-P Depth Reloc
texnet2022igac,-104.41543,31.68251,5.705368828212203,False,S-P Depth Reloc
texnet2022elkn,-104.31888,31.65897,6.782759029540511,False,S-P Depth Reloc
texnet2022jcfb,-104.1322,31.6198,8.960838320828397,False,S-P Depth Reloc
texnet2022jbzt,-104.55433,31.73806,6.681793159558099,False,S-P Depth Reloc
texnet2022jbrh,-104.34281,31.682,7.622961813255428,False,S-P Depth Reloc
texnet2022jbqh,-104.29046,31.718,8.768273824788979,False,S-P Depth Reloc
texnet2022jbbg,-103.97846,31.6113,10.829684421482696,False,S-P Depth Reloc
texnet2022izpy,-104.14682,31.70039,7.9509571659838985,False,S-P Depth Reloc
texnet2022izif,-104.34655,31.68387,6.845302568960951,False,S-P Depth Reloc
texnet2022izbt,-104.00366,31.51504,8.916473388235007,False,S-P Depth Reloc
texnet2022iyzm,-104.50353,31.65441,6.5768844221105525,True,S-P Depth Reloc
texnet2022iyyu,-104.10439,31.55959,8.00241518459442,False,S-P Depth Reloc
texnet2022iyyf,-104.30118,31.65347,8.989763672951835,False,S-P Depth Reloc
texnet2022iymd,-104.29888,31.65216,8.39408742566702,False,S-P Depth Reloc
texnet2022iyiq,-104.5632,31.59102,7.95749550892396,False,S-P Depth Reloc
texnet2022iyht,-104.1389,31.69874,7.503957089050607,False,S-P Depth Reloc
texnet2022iyfb,-104.57168,31.64341,7.333452522277808,False,S-P Depth Reloc
texnet2022ixuc,-104.2399,31.59202,8.100738571102175,False,S-P Depth Reloc
texnet2022ixbv,-104.14129,31.70225,6.788957059058411,False,S-P Depth Reloc
texnet2022iwzo,-104.56227,31.5928,7.4634951323885605,False,S-P Depth Reloc
texnet2022iwzk,-104.14173,31.70154,7.033957077493688,False,S-P Depth Reloc
texnet2022iwdz,-104.1418,31.70129,7.079957082847457,False,S-P Depth Reloc
texnet2022iwbz,-104.13774,31.6993,7.288957063622174,False,S-P Depth Reloc
texnet2022ivyy,-104.14443,31.69408,2.5319572454342443,False,S-P Depth Reloc
texnet2022ivyj,-104.13913,31.70054,6.946957060335084,False,S-P Depth Reloc
texnet2022ivlb,-104.34587,31.68331,6.806302568340074,False,S-P Depth Reloc
texnet2022jcag,-104.00362,31.57905,7.932474926277683,False,S-P Depth Reloc
texnet2022jcia,-104.00363,31.51551,8.905473399640627,False,S-P Depth Reloc
texnet2022iuvz,-104.39314,31.65535,8.259643500278063,False,S-P Depth Reloc
texnet2022jcjl,-104.00279,31.51518,8.83947339509697,False,S-P Depth Reloc
texnet2022jiwe,-104.29606,31.68926,7.528657302510385,False,S-P Depth Reloc
texnet2022jivg,-104.40179,31.67878,5.726101506502638,False,S-P Depth Reloc
texnet2022jiec,-104.38137,31.65031,8.491417281238581,False,S-P Depth Reloc
texnet2022jibw,-104.38248,31.65154,8.58641711541938,False,S-P Depth Reloc
texnet2022jhzi,-104.50912,31.65258,7.535678391959798,True,S-P Depth Reloc
texnet2022jhvb,-104.28736,31.69082,8.355951008114593,False,S-P Depth Reloc
texnet2022jhtl,-104.28677,31.68393,8.164161808732054,False,S-P Depth Reloc
texnet2022jhcx,-104.40503,31.67983,6.22094070332242,False,S-P Depth Reloc
texnet2022jgye,-104.40572,31.67967,6.613019098506659,False,S-P Depth Reloc
texnet2022jgrc,-104.1807,31.74985,7.36579423486413,False,S-P Depth Reloc
texnet2022jgbr,-104.25562,31.69421,6.47035175879397,True,S-P Depth Reloc
texnet2022jfqp,-103.96318,31.60827,11.567706532940353,False,S-P Depth Reloc
texnet2022jetj,-103.96239,31.60717,11.333654271342194,False,S-P Depth Reloc
texnet2022jere,-103.96198,31.6062,11.661665326640753,False,S-P Depth Reloc
texnet2022jelv,-104.1792,31.75005,7.323794210450545,False,S-P Depth Reloc
texnet2022jdtm,-104.1174,31.61927,10.375838352699791,False,S-P Depth Reloc
texnet2022jdrp,-104.37844,31.64919,8.51241717189093,False,S-P Depth Reloc
texnet2022jdfg,-104.40424,31.67582,7.975752763635337,False,S-P Depth Reloc
texnet2022jcxf,-103.98398,31.59557,10.353572289653895,False,S-P Depth Reloc
texnet2022jcxd,-104.2256,31.63967,7.100013527680266,False,S-P Depth Reloc
texnet2022jcmv,-104.23662,31.59872,6.7013259771306215,False,S-P Depth Reloc
texnet2022jcmm,-104.41455,31.67908,6.526215076038741,False,S-P Depth Reloc
texnet2022jcjt,-104.41352,31.67855,6.2428000002157695,False,S-P Depth Reloc
texnet2022iuww,-104.14303,31.69799,7.918957157615241,False,S-P Depth Reloc
texnet2022iurh,-104.14365,31.69911,7.887957146135259,False,S-P Depth Reloc
texnet2022igca,-103.98394,31.61249,10.257338699124947,False,S-P Depth Reloc
texnet2022ildp,-104.41157,31.67214,8.300700499148414,False,S-P Depth Reloc
texnet2022ikgk,-103.97173,31.61078,10.788682414531173,False,S-P Depth Reloc
texnet2022ijex,-104.38473,31.69407,5.834473282359389,False,S-P Depth Reloc
texnet2022iizf,-104.23438,31.58586,9.374325956566782,False,S-P Depth Reloc
texnet2022iivl,-104.43841,31.66461,6.782541714514567,False,S-P Depth Reloc
texnet2022iipd,-104.22842,31.59185,9.751742247587266,False,S-P Depth Reloc
texnet2022iibf,-104.36355,31.66278,7.86130251319415,False,S-P Depth Reloc
texnet2022ihyy,-104.36436,31.66379,7.766302514630013,False,S-P Depth Reloc
texnet2022ihtj,-103.9936,31.62091,11.294381910128852,False,S-P Depth Reloc
texnet2022ihpx,-103.98233,31.61054,10.855282411594047,False,S-P Depth Reloc
texnet2022ihmz,-104.22154,31.59512,9.155743034893963,False,S-P Depth Reloc
texnet2022ihmv,-103.97958,31.61119,10.85100402009169,False,S-P Depth Reloc
texnet2022ihla,-103.98115,31.61057,11.206028140423843,False,S-P Depth Reloc
texnet2022ihgv,-103.9837,31.61127,9.906271355601596,False,S-P Depth Reloc
texnet2022ihdv,-103.98782,31.59662,6.661685571037568,False,S-P Depth Reloc
texnet2022ihcb,-104.00478,31.59412,7.3823558062556796,False,S-P Depth Reloc
texnet2022ihbu,-103.97198,31.61114,10.610334674094691,False,S-P Depth Reloc
texnet2022igtq,-103.98589,31.59693,7.7825724348558545,False,S-P Depth Reloc
texnet2022iglf,-104.41009,31.67978,5.374385938977623,False,S-P Depth Reloc
texnet2022igkl,-104.09183,31.73245,8.537075391040993,False,S-P Depth Reloc
texnet2022igfu,-103.97464,31.61139,9.336937690786636,False,S-P Depth Reloc
texnet2022igcn,-103.98384,31.61224,10.380338698114118,False,S-P Depth Reloc
texnet2022igcd,-103.98092,31.61144,11.343854271404332,False,S-P Depth Reloc
texnet2022igcc,-104.00146,31.59355,8.124304747114593,False,S-P Depth Reloc
texnet2022ikgy,-103.98093,31.61335,10.434764828300697,False,S-P Depth Reloc
texnet2022ilpg,-104.40353,31.67568,7.522582914439614,False,S-P Depth Reloc
texnet2022iuek,-104.10551,31.61775,9.65783840056372,False,S-P Depth Reloc
texnet2022imey,-104.11572,31.61752,10.900838390691625,False,S-P Depth Reloc
texnet2022itke,-104.14674,31.55363,9.6224634665463,False,S-P Depth Reloc
texnet2022istt,-104.41256,31.67842,6.966532662734817,False,S-P Depth Reloc
texnet2022ishl,-104.00545,31.51771,8.706473445142944,False,S-P Depth Reloc
texnet2022isej,-103.97751,31.63107,9.681629145339585,False,S-P Depth Reloc
texnet2022ised,-103.97641,31.61115,10.841112563982335,False,S-P Depth Reloc
texnet2022isec,-103.97443,31.61137,8.465937682153877,False,S-P Depth Reloc
texnet2022irvp,-104.14157,31.56254,9.031820042183334,False,S-P Depth Reloc
texnet2022irro,-104.10905,31.61585,10.487838434167465,False,S-P Depth Reloc
texnet2022irrg,-104.00433,31.59586,9.82807518423122,False,S-P Depth Reloc
texnet2022irqm,-104.00456,31.59604,9.49507519593205,False,S-P Depth Reloc
texnet2022iqyf,-104.02262,31.50545,9.57747308177232,False,S-P Depth Reloc
texnet2022iqwg,-103.97379,31.6124,8.790816069151088,False,S-P Depth Reloc
texnet2022iplx,-104.42091,31.67898,6.729082414586353,False,S-P Depth Reloc
texnet2022ipgx,-104.41042,31.67677,7.242145729866339,False,S-P Depth Reloc
texnet2022iovw,-104.11275,31.61758,10.393838393703803,False,S-P Depth Reloc
texnet2022iopv,-104.21676,31.63963,7.579013615908378,False,S-P Depth Reloc
texnet2022inqh,-104.37908,31.67197,7.509302520057032,False,S-P Depth Reloc
texnet2022ingw,-103.97759,31.61153,10.734299497309902,False,S-P Depth Reloc
texnet2022infe,-104.37528,31.67076,7.281302520487632,False,S-P Depth Reloc
texnet2022inen,-104.37611,31.67185,7.328302522071004,False,S-P Depth Reloc
texnet2022imys,-104.48795,31.68639,7.748743718592965,True,S-P Depth Reloc
texnet2022impw,-104.42181,31.67925,6.4556301512278464,False,S-P Depth Reloc
texnet2022imfo,-104.11468,31.61831,10.367838376103997,False,S-P Depth Reloc
texnet2022gxsl,-104.1036,31.61113,10.250155758235412,False,S-P Depth Reloc
texnet2022gxdh,-104.45173,31.67138,7.392693467054754,False,S-P Depth Reloc
texnet2022gwvk,-104.42055,31.681,6.596895474427588,False,S-P Depth Reloc
texnet2022frzt,-104.26726,31.66951,3.7005025125628137,True,S-P Depth Reloc
texnet2022frno,-103.98464,31.6014,10.20757277424437,False,S-P Depth Reloc
texnet2022friu,-104.21817,31.59046,8.725743385954573,False,S-P Depth Reloc
texnet2022frge,-104.16854,31.70685,7.445933949037543,False,S-P Depth Reloc
texnet2022fqyq,-104.22848,31.66311,9.77279472309841,False,S-P Depth Reloc
texnet2022fqwj,-104.07348,31.53817,8.611271279976172,False,S-P Depth Reloc
texnet2022fqpm,-104.38869,31.67185,8.156302512507821,False,S-P Depth Reloc
texnet2022fqcu,-104.39595,31.67408,8.078889446932841,False,S-P Depth Reloc
texnet2022fqbb,-104.37343,31.66752,7.7933025153121065,False,S-P Depth Reloc
texnet2022fpvv,-103.97265,31.61362,9.88935778863003,False,S-P Depth Reloc
texnet2022fpql,-104.10983,31.61664,9.839838416986204,False,S-P Depth Reloc
texnet2022fplw,-103.97347,31.61336,10.360142715043029,False,S-P Depth Reloc
texnet2022foss,-104.15983,31.54611,8.920655950285985,False,S-P Depth Reloc
texnet2022fojl,-104.41035,31.6795,5.49538593542986,False,S-P Depth Reloc
texnet2022foif,-104.2287,31.59462,8.122742231572175,False,S-P Depth Reloc
texnet2022foft,-104.40159,31.67561,7.694478391945842,False,S-P Depth Reloc
texnet2022fodb,-104.43032,31.65754,5.313929648321894,False,S-P Depth Reloc
texnet2022fnwh,-104.10377,31.61513,9.727838456338294,False,S-P Depth Reloc
texnet2022fnld,-104.1691,31.55448,3.140748672631617,False,S-P Depth Reloc
texnet2022fmoi,-104.45102,31.66965,7.427547737739897,False,S-P Depth Reloc
texnet2022fmkz,-104.31472,31.66045,7.254758984146903,False,S-P Depth Reloc
texnet2022flkm,-104.56318,31.591,8.769495522543343,False,S-P Depth Reloc
texnet2022fkwe,-104.00151,31.58641,7.38707634963082,False,S-P Depth Reloc
texnet2022fkrd,-103.96205,31.60692,10.997239195919699,False,S-P Depth Reloc
texnet2022frxt,-104.4513,31.67037,7.55169346513901,False,S-P Depth Reloc
texnet2022fslc,-104.21863,31.59088,8.384743336842574,False,S-P Depth Reloc
texnet2022fkny,-104.25731,31.6317,7.88802012350285,False,S-P Depth Reloc
texnet2022ftka,-104.30439,31.59835,8.847657374173071,False,S-P Depth Reloc
texnet2022fxmt,-104.42905,31.68109,6.911723584555447,False,S-P Depth Reloc
texnet2022fxld,-104.34156,31.68106,7.355961807101424,False,S-P Depth Reloc
texnet2022fxjc,-104.57688,31.64889,6.911452168148602,False,S-P Depth Reloc
texnet2022fwwe,-104.52995,31.62017,8.676040884907497,False,S-P Depth Reloc
texnet2022fwvn,-104.35026,31.67896,6.660302556165522,False,S-P Depth Reloc
texnet2022fwtf,-104.23219,31.64944,8.028012261350494,False,S-P Depth Reloc
texnet2022fwsp,-104.23202,31.64965,8.13501223706692,False,S-P Depth Reloc
texnet2022fwsm,-104.49943,31.68566,5.6513719053583245,False,S-P Depth Reloc
texnet2022fwfo,-104.55845,31.59245,7.795496440673368,False,S-P Depth Reloc
texnet2022fvzq,-104.40417,31.67834,5.98162110568586,False,S-P Depth Reloc
texnet2022fvze,-104.41472,31.69257,2.9839054973435353,False,S-P Depth Reloc
texnet2022fvxq,-104.3803,31.66756,8.059302510170864,False,S-P Depth Reloc
texnet2022fvxp,-104.40007,31.67634,6.70718894491712,False,S-P Depth Reloc
texnet2022fvwu,-104.41469,31.678,7.072054271121011,False,S-P Depth Reloc
texnet2022fvjz,-104.52924,31.62062,8.669040870972504,False,S-P Depth Reloc
texnet2022fuvj,-104.3147,31.65682,7.241759039495726,False,S-P Depth Reloc
texnet2022futk,-104.56091,31.59228,7.68149574550306,False,S-P Depth Reloc
texnet2022fuim,-104.07075,31.53446,8.47627059449019,False,S-P Depth Reloc
texnet2022fugw,-104.07098,31.53589,9.096270746163539,False,S-P Depth Reloc
texnet2022fugi,-104.63749,31.76015,7.359448547196056,False,S-P Depth Reloc
texnet2022fuei,-104.53432,31.61956,8.71133695163543,False,S-P Depth Reloc
texnet2022ftqf,-104.2466,31.61,7.555324864102863,False,S-P Depth Reloc
texnet2022ftnq,-103.97204,31.6127,15.069428141078852,False,S-P Depth Reloc
texnet2022fkqk,-103.96155,31.60661,11.313437185940245,False,S-P Depth Reloc
texnet2022fkim,-104.10017,31.61697,9.395838424040623,False,S-P Depth Reloc
texnet2022gwpa,-104.40056,31.68915,3.325049087003168,False,S-P Depth Reloc
texnet2022euvb,-104.58021,31.65476,5.935226132136508,False,S-P Depth Reloc
texnet2022etuz,-104.32533,31.65889,8.30575906608563,False,S-P Depth Reloc
texnet2022etax,-103.99562,31.59149,8.680029782055296,False,S-P Depth Reloc
texnet2022esyf,-104.54509,31.66285,6.257226080802635,False,S-P Depth Reloc
texnet2022erwk,-104.10991,31.59128,10.736228693425426,False,S-P Depth Reloc
texnet2022eroi,-104.50136,31.68829,6.954147777313021,False,S-P Depth Reloc
texnet2022erkf,-104.41523,31.67784,7.143878391952157,False,S-P Depth Reloc
texnet2022erge,-104.41566,31.64821,6.737940695007945,False,S-P Depth Reloc
texnet2022erey,-104.41362,31.67974,6.220043212733272,False,S-P Depth Reloc
texnet2022ercx,-104.41305,31.67909,6.321799999679411,False,S-P Depth Reloc
texnet2022erbl,-104.34254,31.65695,8.408759189969118,False,S-P Depth Reloc
texnet2022eras,-104.30533,31.71508,10.976642834360492,False,S-P Depth Reloc
texnet2022eqrw,-104.39515,31.67543,7.467982915901946,False,S-P Depth Reloc
texnet2022eqoh,-104.20371,31.66139,8.297743011068915,False,S-P Depth Reloc
texnet2022epyc,-104.29922,31.654,9.396763716749478,False,S-P Depth Reloc
