n_event,n_origin,event_id,pick_id,phasehint,arrival_time,probability,snr,detection_probability,network,station,location,channel,picker,evaluation_mode,preferred_origin
39,0,ESG2024wdzp,20250122172745.867741.5250,S,2024-11-11 06:05:43.559613,,,,EY,POZ4,00,HHN,ecastillo@proc1,manual,True
39,1,ESG2024wdzp,20250122172745.867741.5250,S,2024-11-11 06:05:43.559613,,,,EY,POZ4,00,HHN,ecastillo@proc1,manual,False
39,0,ESG2024wdzp,20250122172745.867831.5251,S,2024-11-11 06:05:44.300216,,,,EY,POZ5,00,HHN,ecastillo@proc1,manual,True
39,1,ESG2024wdzp,20250122172745.867831.5251,S,2024-11-11 06:05:44.300216,,,,EY,POZ5,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.596184.5375,P,2024-11-11 06:05:50.153157,,,,EY,ECO6,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.596184.5375,P,2024-11-11 06:05:50.153157,,,,EY,ECO6,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.596184.5375,P,2024-11-11 06:05:50.153157,,,,EY,ECO6,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.596716.5379,P,2024-11-11 06:05:50.357912,,,,EY,POZ1,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.596716.5379,P,2024-11-11 06:05:50.357912,,,,EY,POZ1,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.596716.5379,P,2024-11-11 06:05:50.357912,,,,EY,POZ1,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.596626.5378,P,2024-11-11 06:05:50.379695,,,,EY,ECO3,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.596626.5378,P,2024-11-11 06:05:50.379695,,,,EY,ECO3,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.596626.5378,P,2024-11-11 06:05:50.379695,,,,EY,ECO3,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.59689.5381,P,2024-11-11 06:05:50.397120,,,,EY,ECO1,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.59689.5381,P,2024-11-11 06:05:50.397120,,,,EY,ECO1,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.59689.5381,P,2024-11-11 06:05:50.397120,,,,EY,ECO1,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.59711.5383,P,2024-11-11 06:05:50.490785,,,,EY,ECO4,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.59711.5383,P,2024-11-11 06:05:50.490785,,,,EY,ECO4,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.59711.5383,P,2024-11-11 06:05:50.490785,,,,EY,ECO4,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.5973.5385,P,2024-11-11 06:05:50.540884,,,,EY,POZ3,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.5973.5385,P,2024-11-11 06:05:50.540884,,,,EY,POZ3,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.5973.5385,P,2024-11-11 06:05:50.540884,,,,EY,POZ3,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597659.5389,P,2024-11-11 06:05:50.571380,,,,EY,POZ2,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597659.5389,P,2024-11-11 06:05:50.571380,,,,EY,POZ2,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597659.5389,P,2024-11-11 06:05:50.571380,,,,EY,POZ2,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597471.5387,P,2024-11-11 06:05:50.634549,,,,EY,ECO2,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597471.5387,P,2024-11-11 06:05:50.634549,,,,EY,ECO2,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597471.5387,P,2024-11-11 06:05:50.634549,,,,EY,ECO2,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597834.5391,P,2024-11-11 06:05:50.865443,,,,EY,POZ4,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597834.5391,P,2024-11-11 06:05:50.865443,,,,EY,POZ4,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597834.5391,P,2024-11-11 06:05:50.865443,,,,EY,POZ4,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.59801.5393,P,2024-11-11 06:05:51.096337,,,,EY,POZ5,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.59801.5393,P,2024-11-11 06:05:51.096337,,,,EY,POZ5,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.59801.5393,P,2024-11-11 06:05:51.096337,,,,EY,POZ5,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.596536.5377,S,2024-11-11 06:05:51.144259,,,,EY,ECO3,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.596536.5377,S,2024-11-11 06:05:51.144259,,,,EY,ECO3,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.596536.5377,S,2024-11-11 06:05:51.144259,,,,EY,ECO3,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.596433.5376,S,2024-11-11 06:05:51.161685,,,,EY,ECO6,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.596433.5376,S,2024-11-11 06:05:51.161685,,,,EY,ECO6,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.596433.5376,S,2024-11-11 06:05:51.161685,,,,EY,ECO6,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.598242.5395,P,2024-11-11 06:05:51.192179,,,,EY,ECO7,00,HHZ,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.598242.5395,P,2024-11-11 06:05:51.192179,,,,EY,ECO7,00,HHZ,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.598242.5395,P,2024-11-11 06:05:51.192179,,,,EY,ECO7,00,HHZ,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.596803.5380,S,2024-11-11 06:05:51.486243,,,,EY,POZ1,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.596803.5380,S,2024-11-11 06:05:51.486243,,,,EY,POZ1,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.596803.5380,S,2024-11-11 06:05:51.486243,,,,EY,POZ1,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.596973.5382,S,2024-11-11 06:05:51.582086,,,,EY,ECO1,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.596973.5382,S,2024-11-11 06:05:51.582086,,,,EY,ECO1,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.596973.5382,S,2024-11-11 06:05:51.582086,,,,EY,ECO1,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597748.5390,S,2024-11-11 06:05:51.721494,,,,EY,POZ2,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597748.5390,S,2024-11-11 06:05:51.721494,,,,EY,POZ2,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597748.5390,S,2024-11-11 06:05:51.721494,,,,EY,POZ2,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597211.5384,S,2024-11-11 06:05:51.765058,,,,EY,ECO4,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597211.5384,S,2024-11-11 06:05:51.765058,,,,EY,ECO4,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597211.5384,S,2024-11-11 06:05:51.765058,,,,EY,ECO4,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597385.5386,S,2024-11-11 06:05:51.934962,,,,EY,POZ3,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597385.5386,S,2024-11-11 06:05:51.934962,,,,EY,POZ3,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597385.5386,S,2024-11-11 06:05:51.934962,,,,EY,POZ3,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597556.5388,S,2024-11-11 06:05:52.000309,,,,EY,ECO2,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597556.5388,S,2024-11-11 06:05:52.000309,,,,EY,ECO2,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597556.5388,S,2024-11-11 06:05:52.000309,,,,EY,ECO2,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.597922.5392,S,2024-11-11 06:05:52.296550,,,,EY,POZ4,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.597922.5392,S,2024-11-11 06:05:52.296550,,,,EY,POZ4,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.597922.5392,S,2024-11-11 06:05:52.296550,,,,EY,POZ4,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.598151.5394,S,2024-11-11 06:05:52.910815,,,,EY,POZ5,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.598151.5394,S,2024-11-11 06:05:52.910815,,,,EY,POZ5,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.598151.5394,S,2024-11-11 06:05:52.910815,,,,EY,POZ5,00,HHN,ecastillo@proc1,manual,False
38,0,ESG2024wdzq,20250122173210.598326.5396,S,2024-11-11 06:05:53.329039,,,,EY,ECO7,00,HHN,ecastillo@proc1,manual,True
38,1,ESG2024wdzq,20250122173210.598326.5396,S,2024-11-11 06:05:53.329039,,,,EY,ECO7,00,HHN,ecastillo@proc1,manual,False
38,2,ESG2024wdzq,20250122173210.598326.5396,S,2024-11-11 06:05:53.329039,,,,EY,ECO7,00,HHN,ecastillo@proc1,manual,False
37,0,ESG2024wdzr,20250127170810.296651.14956,P,2024-11-11 06:08:56.620007,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127170810.296651.14956,P,2024-11-11 06:08:56.620007,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,False
37,0,ESG2024wdzr,20250127170810.295742.14952,P,2024-11-11 06:08:56.886597,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127170810.295742.14952,P,2024-11-11 06:08:56.886597,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
37,0,ESG2024wdzr,20250127171126.950659.15007,P,2024-11-11 06:08:57.113908,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127170810.296276.14954,P,2024-11-11 06:08:57.358570,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
37,0,ESG2024wdzr,20250127170810.296825.14957,S,2024-11-11 06:08:57.645297,,,,EY,ECO6,00,HHN,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127170810.296825.14957,S,2024-11-11 06:08:57.645297,,,,EY,ECO6,00,HHN,eguzmanv@proc1,manual,False
37,0,ESG2024wdzr,20250127171006.722573.14969,P,2024-11-11 06:08:57.823067,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127171006.722573.14969,P,2024-11-11 06:08:57.823067,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
37,0,ESG2024wdzr,20250127170810.296067.14953,S,2024-11-11 06:08:58.020618,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127170810.296067.14953,S,2024-11-11 06:08:58.020618,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
37,0,ESG2024wdzr,20250127171144.872714.15011,S,2024-11-11 06:08:58.273362,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127170810.296453.14955,S,2024-11-11 06:08:58.341173,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
37,0,ESG2024wdzr,20250127170810.297168.14959,S,2024-11-11 06:08:58.811535,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
37,1,ESG2024wdzr,20250127170810.297168.14959,S,2024-11-11 06:08:58.811535,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
36,0,ESG2024webo,20250127174410.350167.15060,P,2024-11-11 07:06:45.156894,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,True
36,1,ESG2024webo,20250127174410.350167.15060,P,2024-11-11 07:06:45.156894,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,False
36,0,ESG2024webo,20250127174410.351021.15064,P,2024-11-11 07:06:45.371134,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
36,1,ESG2024webo,20250127174410.351021.15064,P,2024-11-11 07:06:45.371134,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
36,0,ESG2024webo,20250127174410.350685.15062,P,2024-11-11 07:06:45.393685,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
36,1,ESG2024webo,20250127174410.350685.15062,P,2024-11-11 07:06:45.393685,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
36,0,ESG2024webo,20250127174410.351225.15065,P,2024-11-11 07:06:45.901095,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
36,1,ESG2024webo,20250127174410.351225.15065,P,2024-11-11 07:06:45.901095,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
36,0,ESG2024webo,20250127174410.350509.15061,S,2024-11-11 07:06:46.125000,,,,EY,ECO6,00,HHN,eguzmanv@proc1,manual,True
36,1,ESG2024webo,20250127174410.350509.15061,S,2024-11-11 07:06:46.125000,,,,EY,ECO6,00,HHN,eguzmanv@proc1,manual,False
36,0,ESG2024webo,20250127174410.35085.15063,S,2024-11-11 07:06:46.485824,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
36,1,ESG2024webo,20250127174410.35085.15063,S,2024-11-11 07:06:46.485824,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
36,0,ESG2024webo,20250127174410.351388.15066,S,2024-11-11 07:06:47.289626,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
36,1,ESG2024webo,20250127174410.351388.15066,S,2024-11-11 07:06:47.289626,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.715158.15141,P,2024-11-11 08:41:20.138851,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.715158.15141,P,2024-11-11 08:41:20.138851,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.714666.15139,P,2024-11-11 08:41:20.175900,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.714666.15139,P,2024-11-11 08:41:20.175900,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.715744.15145,P,2024-11-11 08:41:20.406247,,,,EY,POZ5,00,HHZ,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.715744.15145,P,2024-11-11 08:41:20.406247,,,,EY,POZ5,00,HHZ,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.715455.15143,P,2024-11-11 08:41:20.452962,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.715455.15143,P,2024-11-11 08:41:20.452962,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.716032.15147,P,2024-11-11 08:41:20.827478,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.716032.15147,P,2024-11-11 08:41:20.827478,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.715306.15142,S,2024-11-11 08:41:21.971970,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.715306.15142,S,2024-11-11 08:41:21.971970,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.714962.15140,S,2024-11-11 08:41:21.997743,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.714962.15140,S,2024-11-11 08:41:21.997743,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.715883.15146,S,2024-11-11 08:41:22.447162,,,,EY,POZ5,00,HHN,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.715883.15146,S,2024-11-11 08:41:22.447162,,,,EY,POZ5,00,HHN,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.715596.15144,S,2024-11-11 08:41:22.513207,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.715596.15144,S,2024-11-11 08:41:22.513207,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
35,0,ESG2024weer,20250127175105.71625.15148,S,2024-11-11 08:41:23.107601,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
35,1,ESG2024weer,20250127175105.71625.15148,S,2024-11-11 08:41:23.107601,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.738405.15384,P,2024-11-12 01:29:15.187821,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.738405.15384,P,2024-11-12 01:29:15.187821,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.738086.15382,P,2024-11-12 01:29:15.414142,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.738086.15382,P,2024-11-12 01:29:15.414142,,,,EY,ECO2,00,HHZ,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.738556.15385,P,2024-11-12 01:29:15.495488,,,,EY,POZ5,00,HHZ,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.738556.15385,P,2024-11-12 01:29:15.495488,,,,EY,POZ5,00,HHZ,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.737568.15380,P,2024-11-12 01:29:15.590528,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.737568.15380,P,2024-11-12 01:29:15.590528,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.738254.15383,P,2024-11-12 01:29:15.658182,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.738254.15383,P,2024-11-12 01:29:15.658182,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192408.890975.15424,S,2024-11-12 01:29:15.871197,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192408.890975.15424,S,2024-11-12 01:29:15.871197,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.738866.15387,P,2024-11-12 01:29:15.945714,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.738866.15387,P,2024-11-12 01:29:15.945714,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192525.863299.15433,S,2024-11-12 01:29:16.672512,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192525.863299.15433,S,2024-11-12 01:29:16.672512,,,,EY,ECO2,00,HHN,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.737882.15381,S,2024-11-12 01:29:17.056378,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.737882.15381,S,2024-11-12 01:29:17.056378,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.738702.15386,S,2024-11-12 01:29:17.082151,,,,EY,POZ5,00,HHN,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.738702.15386,S,2024-11-12 01:29:17.082151,,,,EY,POZ5,00,HHN,eguzmanv@proc1,manual,False
29,0,ESG2024wflx,20250127192305.73901.15388,S,2024-11-12 01:29:17.662048,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
29,1,ESG2024wflx,20250127192305.73901.15388,S,2024-11-12 01:29:17.662048,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.171561.15628,P,2024-11-12 21:41:58.195876,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.171561.15628,P,2024-11-12 21:41:58.195876,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.171919.15630,P,2024-11-12 21:41:58.205541,,,,EY,ECO3,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.171919.15630,P,2024-11-12 21:41:58.205541,,,,EY,ECO3,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.172677.15634,P,2024-11-12 21:41:58.356958,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.172677.15634,P,2024-11-12 21:41:58.356958,,,,EY,POZ3,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.172294.15632,P,2024-11-12 21:41:58.576030,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.172294.15632,P,2024-11-12 21:41:58.576030,,,,EY,ECO4,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.173339.15638,P,2024-11-12 21:41:58.753221,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.173339.15638,P,2024-11-12 21:41:58.753221,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.17063.15624,P,2024-11-12 21:41:58.770941,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.17063.15624,P,2024-11-12 21:41:58.770941,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.17121.15626,P,2024-11-12 21:41:58.901417,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.17121.15626,P,2024-11-12 21:41:58.901417,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.171739.15629,S,2024-11-12 21:41:59.381444,,,,EY,ECO6,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.171739.15629,S,2024-11-12 21:41:59.381444,,,,EY,ECO6,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195711.739711.15647,S,2024-11-12 21:41:59.420411,,,,EY,ECO3,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195711.739711.15647,S,2024-11-12 21:41:59.420411,,,,EY,ECO3,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.173017.15636,P,2024-11-12 21:41:59.639174,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.173017.15636,P,2024-11-12 21:41:59.639174,,,,EY,ECO7,00,HHZ,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.17285.15635,S,2024-11-12 21:41:59.999999,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.17285.15635,S,2024-11-12 21:41:59.999999,,,,EY,POZ3,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.173476.15639,S,2024-11-12 21:42:00.090206,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.173476.15639,S,2024-11-12 21:42:00.090206,,,,EY,POZ4,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.17249.15633,S,2024-11-12 21:42:00.109535,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.17249.15633,S,2024-11-12 21:42:00.109535,,,,EY,ECO4,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.170956.15625,S,2024-11-12 21:42:00.186856,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.170956.15625,S,2024-11-12 21:42:00.186856,,,,EY,POZ1,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.171388.15627,S,2024-11-12 21:42:00.422036,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.171388.15627,S,2024-11-12 21:42:00.422036,,,,EY,ECO1,00,HHN,eguzmanv@proc1,manual,False
21,0,ESG2024wgzx,20250127195541.173198.15637,S,2024-11-12 21:42:02.693298,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,True
21,1,ESG2024wgzx,20250127195541.173198.15637,S,2024-11-12 21:42:02.693298,,,,EY,ECO7,00,HHN,eguzmanv@proc1,manual,False
17,0,ESG2024wioy,20250127202433.642709.15779,P,2024-11-13 18:25:08.783826,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,True
17,1,ESG2024wioy,20250127202433.642709.15779,P,2024-11-13 18:25:08.783826,,,,EY,ECO6,00,HHZ,eguzmanv@proc1,manual,False
17,0,ESG2024wioy,20250127202433.641791.15775,P,2024-11-13 18:25:09.184921,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,True
17,1,ESG2024wioy,20250127202433.641791.15775,P,2024-11-13 18:25:09.184921,,,,EY,POZ1,00,HHZ,eguzmanv@proc1,manual,False
17,0,ESG2024wioy,20250127202433.643112.15781,P,2024-11-13 18:25:09.305733,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,True
17,1,ESG2024wioy,20250127202433.643112.15781,P,2024-11-13 18:25:09.305733,,,,EY,POZ4,00,HHZ,eguzmanv@proc1,manual,False
17,0,ESG2024wioy,20250127202433.642349.15777,P,2024-11-13 18:25:09.329895,,,,EY,ECO1,00,HHZ,eguzmanv@proc1,manual,True
